ean;categorie;rayon;libelle_produit;prix
61978700491;Produits Secs & Conserves;produits dietetiques et biologique;150g gohan de konjac jds;3.66
4423682406409;Produits Secs & Conserves;produits dietetiques et biologique;150g kishimen de konjac jds;3.56
1597521467645;Produits Secs & Conserves;produits dietetiques et biologique;420g coupelle creme praline;4.06
1478060345372;Produits Secs & Conserves;produits dietetiques et biologique;350gss gl tartines sarrasin;4.13
6417875993525;Produits Secs & Conserves;produits dietetiques et biologique;ss gluten pain burger 300 g;3.72
2834004230521;Produits Secs & Conserves;produits dietetiques et biologique;500g fusll sarrrasin ss gluten;4.26
4973924957585;Produits Secs & Conserves;produits dietetiques et biologique;138gsoyjoy bar cereal cranberr;3.23
6982090738866;Produits Secs & Conserves;produits dietetiques et biologique;138g soyjoy bar figue noisette;3.29
5310584813095;Produits Secs & Conserves;produits dietetiques et biologique;372gbar repas amand coeur choc;8.95
163893464128;Produits Secs & Conserves;produits dietetiques et biologique;sable caramel 150g;2.77
2982342196067;Produits Secs & Conserves;produits dietetiques et biologique;60g soyjoy bipack myrtille;2.73
3456494757629;Produits Secs & Conserves;produits dietetiques et biologique;60g soyjoy bipack fraise;2.73
1157708054233;Produits Secs & Conserves;produits dietetiques et biologique;60g soyjoy bipack goji;2.73
4132705556644;Produits Secs & Conserves;produits dietetiques et biologique;150g s glut browni choc noiset;3.66
3047076135292;Produits Secs & Conserves;produits dietetiques et biologique;sable cranberry 132 g;2.26
188685959435;Produits Secs & Conserves;produits dietetiques et biologique;bar cereale abricot choco lait;4.59
368154118998;Produits Secs & Conserves;produits dietetiques et biologique;barre moka eclats choco noir 1;4.38
5617571170700;Produits Secs & Conserves;produits dietetiques et biologique;barre vanil noiset choco lait;4.34
5873267188370;Produits Secs & Conserves;produits dietetiques et biologique;torti onctueuse forestiere 186;5.83
2278157700052;Produits Secs & Conserves;produits dietetiques et biologique;138g moelleu.framboi.po.gerble;2.40
3649851194557;Produits Secs & Conserves;produits dietetiques et biologique;360g bis.four.framboi.gerlinea;6.92
3362893473771;Produits Secs & Conserves;produits dietetiques et biologique;630g coupe.creme cafe gerlinea;5.28
5652681986771;Produits Secs & Conserves;produits dietetiques et biologique;200g biscu.sesame choco.gerble;2.84
8938497572541;Produits Secs & Conserves;produits dietetiques et biologique;270g milk shake choco.gerlinea;10.80
998955547205;Produits Secs & Conserves;produits dietetiques et biologique;270g milk shake cafe gerlinea;10.73
6458795961043;Produits Secs & Conserves;produits dietetiques et biologique;200g biscui.croquant gerlinea;2.89
1203527928241;Produits Secs & Conserves;produits dietetiques et biologique;200g bis.matin moelleu.gerline;3.90
6472755451062;Produits Secs & Conserves;produits dietetiques et biologique;12x31g bar.repas oran.choc ger;7.13
5358999243478;Produits Secs & Conserves;produits dietetiques et biologique;360g bar.fourrees myrtille;6.75
1867976092640;Produits Secs & Conserves;produits dietetiques et biologique;372g bar.cereale. minceur choc;8.46
455773200752;Produits Secs & Conserves;produits dietetiques et biologique;188g galette au germe gerble;3.19
6870577886172;Produits Secs & Conserves;produits dietetiques et biologique;156g biscuits regime gerlinea;2.15
70648414074;Produits Secs & Conserves;produits dietetiques et biologique;150g barr.figue gerble;3.40
2255470520824;Produits Secs & Conserves;produits dietetiques et biologique;150g barre amand.gerble;3.55
5532751575056;Produits Secs & Conserves;produits dietetiques et biologique;230g biscui.pomme noiset.gerbl;1.97
3973951754103;Produits Secs & Conserves;produits dietetiques et biologique;270g biscuits raisins gerble;2.62
4009530949866;Produits Secs & Conserves;produits dietetiques et biologique;270g biscuit soja figue gerble;2.42
1824776511297;Produits Secs & Conserves;produits dietetiques et biologique;4x250ml repa.boi.vanil.gerline;7.86
1945252191020;Produits Secs & Conserves;produits dietetiques et biologique;4x250ml repa.boir.choco.gerlin;6.98
4928806102783;Produits Secs & Conserves;produits dietetiques et biologique;500g fructose vivis;3.43
2909535990724;Produits Secs & Conserves;produits dietetiques et biologique;180g gal.from.cho.noi.g.hauser;2.70
1193792794181;Produits Secs & Conserves;produits dietetiques et biologique;150g superlevure paillette gay;3.46
7825567074912;Produits Secs & Conserves;produits dietetiques et biologique;carre transit       120 gr equ;6.44
5202798975942;Produits Secs & Conserves;produits dietetiques et biologique;50g infusettes tuocha;3.82
3942750276484;Produits Secs & Conserves;produits dietetiques et biologique;40g the tuo cha ginseng;4.19
3589613469920;Produits Secs & Conserves;produits dietetiques et biologique;40g the yunnan tuocha au lotus;4.55
3449780868582;Produits Secs & Conserves;produits dietetiques et biologique;100g carres coupe faim equilib;6.09
2898096442085;Produits Secs & Conserves;produits dietetiques et biologique;330g potage 7leg 6schts gh;8.73
5593485443848;Produits Secs & Conserves;produits dietetiques et biologique;fl 100g levur.comprim.g.hauser;3.71
4061391126975;Produits Secs & Conserves;produits dietetiques et biologique;et 125g pate fruit gaye.hauser;3.08
9412105088933;Produits Secs & Conserves;produits dietetiques et biologique;et 125g pate amande gay.hauser;3.84
4967354030223;Produits Secs & Conserves;produits dietetiques et biologique;75cl jus carotina g.hauser;3.33
2972415451366;Produits Secs & Conserves;produits dietetiques et biologique;75cl jus frui.pruno g.haus;3.33
6792624879108;Produits Secs & Conserves;produits dietetiques et biologique;comprim.levure biere equilibra;5.68
9846476687812;Produits Secs & Conserves;produits dietetiques et biologique;350g proteine.vanil.minceu.g.h;13.39
625254401286;Produits Secs & Conserves;produits dietetiques et biologique;350g protein.choco.gay.haus bt;13.52
9046135970912;Produits Secs & Conserves;produits dietetiques et biologique;350g protein.caramel g.haus bt;14.15
4739155401884;Produits Secs & Conserves;produits dietetiques et biologique;205g bar.proteine.minc.cho.g.h;9.53
4116784937110;Produits Secs & Conserves;produits dietetiques et biologique;205g bar prot.nx coco.g.hauser;9.08
1715733085037;Produits Secs & Conserves;produits dietetiques et biologique;75cl jus cranberry g.hauser;3.46
4687272097223;Produits Secs & Conserves;produits dietetiques et biologique;240g carre transit format eco;11.24
8589480061513;Produits Secs & Conserves;produits dietetiques et biologique;75cl jus de grenade g.h;3.63
4010370216012;Produits Secs & Conserves;produits dietetiques et biologique;3x200g coupelle cho.nois.g.hau;6.94
1454769303403;Produits Secs & Conserves;produits dietetiques et biologique;40g the vert nature yunnan;4.67
901840551018;Produits Secs & Conserves;produits dietetiques et biologique;100g carre c.faim cacao gay.ha;6.22
845255567751;Produits Secs & Conserves;produits dietetiques et biologique;300g soupe aux choux g.hausser;10.68
7288254901;Produits Secs & Conserves;produits dietetiques et biologique;156g petit nature s.sucre g.h;3.20
931202243223;Produits Secs & Conserves;produits dietetiques et biologique;156g croquant ses/pav ss gh;3.14
928887125863;Produits Secs & Conserves;produits dietetiques et biologique;500gson davoin gayelord hauser;2.92
4568220354538;Produits Secs & Conserves;produits dietetiques et biologique;128g nappe chocolat ssa gh;2.97
6023190680576;Produits Secs & Conserves;produits dietetiques et biologique;300g barre hp choc.noisette gh;7.79
7722270446856;Produits Secs & Conserves;produits dietetiques et biologique;75cl jus goji g.haus;3.64
4320613752485;Produits Secs & Conserves;produits dietetiques et biologique;150g bar son avoine amand gh;3.97
1805064218199;Produits Secs & Conserves;produits dietetiques et biologique;150g choco matin ssa gh;2.71
769332277848;Produits Secs & Conserves;produits dietetiques et biologique;125g cookies pepite choco ssa;2.74
6333097792751;Produits Secs & Conserves;produits dietetiques et biologique;120ggalet fromen choco lait gh;3.08
5010315991083;Produits Secs & Conserves;produits dietetiques et biologique;132gbiscui tablet chocola lait;3.08
4016488529523;Produits Secs & Conserves;produits dietetiques et biologique;125gpate fruit grenad cranbery;3.48
9567214907163;Produits Secs & Conserves;produits dietetiques et biologique;156g biscui cacao quinoa ss gh;3.08
636647332999;Produits Secs & Conserves;produits dietetiques et biologique;200g shirataki de konjac gh;2.11
2729871387584;Produits Secs & Conserves;produits dietetiques et biologique;200gfacon tagliatell de konjac;2.11
2372970233287;Produits Secs & Conserves;produits dietetiques et biologique;200g facon riz de konjac gh;2.15
1554054826847;Produits Secs & Conserves;produits dietetiques et biologique;200madeleine ssa gayelor haus;3.33
163779171545;Produits Secs & Conserves;produits dietetiques et biologique;75cl detox a l'aloe vera ghaus;3.67
3464457985976;Produits Secs & Conserves;produits dietetiques et biologique;75cl detox a l'eau de coco ghs;3.59
3209765463980;Produits Secs & Conserves;produits dietetiques et biologique;75cl detox au gingembre gay hs;3.69
2104210480498;Produits Secs & Conserves;produits dietetiques et biologique;petit croquant saveur abricot;2.47
2268959733173;Produits Secs & Conserves;produits dietetiques et biologique;petit croquant saveur citron 1;2.47
8238719569953;Produits Secs & Conserves;produits dietetiques et biologique;120g petit croquant sav fts rg;2.47
5554778295330;Produits Secs & Conserves;produits dietetiques et biologique;120g galettes cacao coeur lait;3.28
9030797851548;Produits Secs & Conserves;produits dietetiques et biologique;200gtagliatel de konjac epinar;2.33
808867398209;Produits Secs & Conserves;produits dietetiques et biologique;200gspaghetti de konjac nature;2.29
9797189443262;Produits Secs & Conserves;produits dietetiques et biologique;320gconfitur abrico fructos gh;3.46
8622081780103;Produits Secs & Conserves;produits dietetiques et biologique;400g conf.frai.fruc.vivis;3.64
9900473062672;Produits Secs & Conserves;produits dietetiques et biologique;400g conf.myrt.fruc.vivis;3.89
5353704806299;Produits Secs & Conserves;produits dietetiques et biologique;gouters 4 s pommes  500 gr;3.43
1225828070413;Produits Secs & Conserves;produits dietetiques et biologique;250g gouters pepites chocolat;2.18
8727240214001;Produits Secs & Conserves;produits dietetiques et biologique;210g biscuit complets germe;1.87
1323055871106;Produits Secs & Conserves;produits dietetiques et biologique;210g biscuit figue et son;1.85
608385863272;Produits Secs & Conserves;produits dietetiques et biologique;350g pain d'epices multiparts;3.04
7023482991040;Produits Secs & Conserves;produits dietetiques et biologique;muesli sans sucre   375 gr   c;3.28
30679208619;Produits Secs & Conserves;produits dietetiques et biologique;selegerme           200 gr  ce;3.81
5661841995151;Produits Secs & Conserves;produits dietetiques et biologique;cerecof   125 gr             c;4.64
5476637293210;Produits Secs & Conserves;produits dietetiques et biologique;360g gouters ecorces cereal;2.28
5819445774263;Produits Secs & Conserves;produits dietetiques et biologique;360g gouters raisins cereal;2.23
1347210580370;Produits Secs & Conserves;produits dietetiques et biologique;100g maxi galettes riz choco;2.96
7309283353129;Produits Secs & Conserves;produits dietetiques et biologique;132g bisc son avoin karelea;2.72
9040379872805;Produits Secs & Conserves;produits dietetiques et biologique;160g bisc napp choco noir kare;3.45
8568002550002;Produits Secs & Conserves;produits dietetiques et biologique;300gsoupe coupe-faim au konjac;9.69
1384049414802;Produits Secs & Conserves;produits dietetiques et biologique;132g biscuits sesame vanille;2.72
8768089401250;Produits Secs & Conserves;produits dietetiques et biologique;300gsoupe minc.choux+plantes;10.79
9647414712830;Produits Secs & Conserves;produits dietetiques et biologique;200g cracker son avoin karelea;2.99
9162368531298;Produits Secs & Conserves;produits dietetiques et biologique;250g baies goji karelea;8.39
8187601336780;Produits Secs & Conserves;produits dietetiques et biologique;150g petit beur ss sucre karel;2.98
978610094433;Produits Secs & Conserves;produits dietetiques et biologique;450g mel sons avoine et ble;3.16
1058969233231;Produits Secs & Conserves;produits dietetiques et biologique;250g speculos ss sucre karelea;3.25
9293944880250;Produits Secs & Conserves;produits dietetiques et biologique;310g ka shiratakis de konjac;3.19
1843791266722;Produits Secs & Conserves;produits dietetiques et biologique;250g ka perles de konjac;3.20
4746293963209;Produits Secs & Conserves;produits dietetiques et biologique;132g ka biscuits 3 graines ss;2.95
3012020515816;Produits Secs & Conserves;produits dietetiques et biologique;400g ka pat tartin noiset caca;5.28
6263361494019;Produits Secs & Conserves;produits dietetiques et biologique;132g encas t.vert/cit. karelia;3.01
7678968133245;Produits Secs & Conserves;produits dietetiques et biologique;132g encas figues karelia;3.11
4347433957224;Produits Secs & Conserves;produits dietetiques et biologique;132g encas abricot karelia;3.07
3076347890484;Produits Secs & Conserves;produits dietetiques et biologique;300g gouters fourres cacao;4.07
3834573407169;Produits Secs & Conserves;produits dietetiques et biologique;60g crackers olive viadelice;1.66
2621922452349;Produits Secs & Conserves;produits dietetiques et biologique;165g tartelettes abricot viade;3.96
4550823439098;Produits Secs & Conserves;produits dietetiques et biologique;200g muffins framboise viadeli;3.94
5585567194411;Produits Secs & Conserves;produits dietetiques et biologique;200g muffins chocolat viadelic;4.09
4934156639428;Produits Secs & Conserves;produits dietetiques et biologique;150g cookies amandes viadelice;3.80
6935358066670;Produits Secs & Conserves;produits dietetiques et biologique;150g biscuit petit dej.viadeli;3.56
2189556469961;Produits Secs & Conserves;produits dietetiques et biologique;60g crackers multigraines viad;1.66
9330966058655;Produits Secs & Conserves;produits dietetiques et biologique;180g madeleines amande viadeli;3.97
596517143564;Produits Secs & Conserves;produits dietetiques et biologique;300gfusili la bolognais viadel;6.45
2282911472235;Produits Secs & Conserves;produits dietetiques et biologique;300gpate la carbonara viadelic;6.45
2903670474637;Produits Secs & Conserves;produits dietetiques et biologique;225gbisc son davoin sav noiset;4.90
4563031900373;Produits Secs & Conserves;produits dietetiques et biologique;225gbisc son davoin pepit choc;4.88
4299963066559;Produits Secs & Conserves;produits dietetiques et biologique;350gpepit son davoin sav caram;4.79
4668095757287;Produits Secs & Conserves;produits dietetiques et biologique;180g baies de goji sechees cds;5.87
7239982073278;Produits Secs & Conserves;produits dietetiques et biologique;200g baies canneberge bio sech;5.05
758165695578;Produits Secs & Conserves;produits dietetiques et biologique;200g baies de physalis bio sec;6.26
7997403841986;Produits Secs & Conserves;produits dietetiques et biologique;200g mel.cocktail superfruits;6.29
789480110347;Produits Secs & Conserves;produits dietetiques et biologique;natine / tartines aux oignons;3.37
9251855580470;Produits Secs & Conserves;produits dietetiques et biologique;natine / tartines souchet sans;3.37
